 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
"25","3.298131201","192.168.1.109","192.168.1.108","TCP","60","443  >  61902 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","25","60","Feb 29, 2024 22:27:21.668037851 +03","1709234841.668037851","eth:ethertype:ip:tcp","08:00:27:38:0f:72","08:00:27:37:96:63","IPv4","192.168.1.109","192.168.1.108","40","64","0x40","0","TCP","4","0x00","0xb6a6","443","61902","0","1","1","0x014","Not set","Set","Not set","Set","0","0x82fa","6","","","","","","","","","","","","","","","","","","","","","","","0.000368078"
"26","3.298457392","192.168.1.109","192.168.1.108","TCP","60","1025  >  61902 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","26","60","Feb 29, 2024 22:27:21.668364042 +03","1709234841.668364042","eth:ethertype:ip:tcp","08:00:27:38:0f:72","08:00:27:37:96:63","IPv4","192.168.1.109","192.168.1.108","40","64","0x40","0","TCP","4","0x00","0xb6a6","1025","61902","0","1","1","0x014","Not set","Set","Not set","Set","0","0x80b4","7","","","","","","","","","","","","","","","","","","","","","","","0.000694206"
"27","3.298457477","192.168.1.109","192.168.1.108","TCP","60","53  >  61902 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460","27","60","Feb 29, 2024 22:27:21.668364127 +03","1709234841.668364127","eth:ethertype:ip:tcp","08:00:27:38:0f:72","08:00:27:37:96:63","IPv4","192.168.1.109","192.168.1.108","44","64","0x40","0","TCP","4","0x00","0xb6a2","53","61902","0","0","1","0x012","Set","Set","Not set","Not set","5840","0x3f8a","8","","","","","","","","","","","","","","","","","","","","","","","0.000694265"
"28","3.298457515","192.168.1.108","192.168.1.109","TCP","60","61902  >  5900 [RST] Seq=1 Win=0 Len=0","28","60","Feb 29, 2024 22:27:21.668364165 +03","1709234841.668364165","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","40","64","0x40","0","TCP","4","0x00","0xb6a6","61902","5900","0","1","0","0x004","Not set","Not set","Not set","Set","0","0x6db9","4","","","","","","","","","","","","","","","","","","","","","","","0.000326431"
"29","3.298787866","192.168.1.108","192.168.1.109","TCP","60","61902  >  21 [RST] Seq=1 Win=0 Len=0","29","60","Feb 29, 2024 22:27:21.668694516 +03","1709234841.668694516","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","40","64","0x40","0","TCP","4","0x00","0xb6a6","61902","21","0","1","0","0x004","Not set","Not set","Not set","Set","0","0x84b0","5","","","","","","","","","","","","","","","","","","","","","","","0.000656703"
"30","3.298787948","192.168.1.109","192.168.1.108","TCP","60","80  >  61902 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460","30","60","Feb 29, 2024 22:27:21.668694598 +03","1709234841.668694598","eth:ethertype:ip:tcp","08:00:27:38:0f:72","08:00:27:37:96:63","IPv4","192.168.1.109","192.168.1.108","44","64","0x40","0","TCP","4","0x00","0xb6a2","80","61902","0","0","1","0x012","Set","Set","Not set","Not set","5840","0xc12f","9","","","","","","","","","","","","","","","","","","","","","","","0.001024661"
"31","3.298787988","192.168.1.109","192.168.1.108","TCP","60","445  >  61902 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460","31","60","Feb 29, 2024 22:27:21.668694638 +03","1709234841.668694638","eth:ethertype:ip:tcp","08:00:27:38:0f:72","08:00:27:37:96:63","IPv4","192.168.1.109","192.168.1.108","44","64","0x40","0","TCP","4","0x00","0xb6a2","445","61902","0","0","1","0x012","Set","Set","Not set","Not set","5840","0xf650","10","","","","","","","","","","","","","","","","","","","","","","","0.001024646"
"32","3.299117568","192.168.1.108","192.168.1.109","TCP","60","61902  >  53 [RST] Seq=1 Win=0 Len=0","32","60","Feb 29, 2024 22:27:21.669024218 +03","1709234841.669024218","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","40","64","0x40","0","TCP","4","0x00","0xb6a6","61902","53","0","1","0","0x004","Not set","Not set","Not set","Set","0","0x8490","8","","","","","","","","","","","","","","","","","","","","","","","0.000660091"
"33","3.299117840","192.168.1.108","192.168.1.109","TCP","60","61902  >  80 [RST] Seq=1 Win=0 Len=0","33","60","Feb 29, 2024 22:27:21.669024490 +03","1709234841.669024490","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","40","64","0x40","0","TCP","4","0x00","0xb6a6","61902","80","0","1","0","0x004","Not set","Not set","Not set","Set","0","0x8475","9","","","","","","","","","","","","","","","","","","","","","","","0.000329892"
"34","3.299117867","192.168.1.108","192.168.1.109","TCP","60","61902  >  445 [RST] Seq=1 Win=0 Len=0","34","60","Feb 29, 2024 22:27:21.669024517 +03","1709234841.669024517","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","40","64","0x40","0","TCP","4","0x00","0xb6a6","61902","445","0","1","0","0x004","Not set","Not set","Not set","Set","0","0x8308","10","","","","","","","","","","","","","","","","","","","","","","","0.000329879"
"35","3.299117890","192.168.1.108","192.168.1.109","TCP","60","61902  >  587 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","35","60","Feb 29, 2024 22:27:21.669024540 +03","1709234841.669024540","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","55","0x00","0","TCP","4","0x00","0x8dbd","61902","587","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x66c1","11","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"36","3.299117915","192.168.1.108","192.168.1.109","TCP","60","61902  >  22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","36","60","Feb 29, 2024 22:27:21.669024565 +03","1709234841.669024565","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","42","0x00","0","TCP","4","0x00","0xf1ee","61902","22","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x68f6","12","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"37","3.299117942","192.168.1.108","192.168.1.109","TCP","60","61902  >  25 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","37","60","Feb 29, 2024 22:27:21.669024592 +03","1709234841.669024592","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","49","0x00","0","TCP","4","0x00","0x7702","61902","25","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x68f3","13","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"38","3.299117969","192.168.1.108","192.168.1.109","TCP","60","61902  >  1720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","38","60","Feb 29, 2024 22:27:21.669024619 +03","1709234841.669024619","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","38","0x00","0","TCP","4","0x00","0x8aea","61902","1720","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x6254","14","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"39","3.299117994","192.168.1.108","192.168.1.109","TCP","60","61902  >  139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","39","60","Feb 29, 2024 22:27:21.669024644 +03","1709234841.669024644","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","50","0x00","0","TCP","4","0x00","0xcbf3","61902","139","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x6881","15","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"40","3.299126979","192.168.1.108","192.168.1.109","TCP","60","61902  >  1723 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","40","60","Feb 29, 2024 22:27:21.669033629 +03","1709234841.669033629","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","38","0x00","0","TCP","4","0x00","0x1b44","61902","1723","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x6251","16","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"41","3.299127013","192.168.1.108","192.168.1.109","TCP","60","61902  >  23 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","41","60","Feb 29, 2024 22:27:21.669033663 +03","1709234841.669033663","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","58","0x00","0","TCP","4","0x00","0x6a3a","61902","23","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x68f5","17","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"42","3.299127051","192.168.1.108","192.168.1.109","TCP","60","61902  >  135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","42","60","Feb 29, 2024 22:27:21.669033701 +03","1709234841.669033701","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","53","0x00","0","TCP","4","0x00","0xb76c","61902","135","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x6885","18","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"43","3.299127090","192.168.1.108","192.168.1.109","TCP","60","61902  >  110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","43","60","Feb 29, 2024 22:27:21.669033740 +03","1709234841.669033740","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","42","0x00","0","TCP","4","0x00","0xdf8b","61902","110","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x689e","19","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"44","3.299127124","192.168.1.108","192.168.1.109","TCP","60","61902  >  3389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44","60","Feb 29, 2024 22:27:21.669033774 +03","1709234841.669033774","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","39","0x00","0","TCP","4","0x00","0x9061","61902","3389","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x5bcf","20","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"45","3.299127156","192.168.1.108","192.168.1.109","TCP","60","61902  >  256 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","45","60","Feb 29, 2024 22:27:21.669033806 +03","1709234841.669033806","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","41","0x00","0","TCP","4","0x00","0x7b64","61902","256","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x680c","21","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"46","3.299127186","192.168.1.108","192.168.1.109","TCP","60","61902  >  199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","46","60","Feb 29, 2024 22:27:21.669033836 +03","1709234841.669033836","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","44","0x00","0","TCP","4","0x00","0x36b8","61902","199","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x6845","22","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"47","3.299127212","192.168.1.108","192.168.1.109","TCP","60","61902  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","47","60","Feb 29, 2024 22:27:21.669033862 +03","1709234841.669033862","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","59","0x00","0","TCP","4","0x00","0x3cea","61902","3306","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x5c22","23","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"48","3.299206775","192.168.1.108","192.168.1.109","TCP","60","61902  >  995 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","48","60","Feb 29, 2024 22:27:21.669113425 +03","1709234841.669113425","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","53","0x00","0","TCP","4","0x00","0x4ee2","61902","995","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x6529","24","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"49","3.299206840","192.168.1.108","192.168.1.109","TCP","60","61902  >  143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","49","60","Feb 29, 2024 22:27:21.669113490 +03","1709234841.669113490","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:38:0f:72","IPv4","192.168.1.108","192.168.1.109","44","51","0x00","0","TCP","4","0x00","0x0224","61902","143","0","0","0","0x002","Set","Not set","Not set","Not set","1024","0x687d","25","","","","","","","","","","","","","","","","","","","","","","","0.000000000"
"No.","Time","Source","Destination","Protocol","Length","Info","frame number","frame length","Frame Time","Frame Time (Epoch)","Frame Protocols","Ethernet Source","Ethernet Destination","Ethernet Type","IP Source","IP Destination","IP Length","IP TTL","IP Flags","IP Fragment Offset","IP Protocol","IP Version","IP DSCP Field","IP Checksum","TCP Source Port","TCP Destination Port","TCP Length","TCP Sequence Number","TCP Acknowledgment Number","TCP Flags","TCP SYN Flag","TCP ACK Flag","TCP FIN Flag","TCP RST Flag","TCP Window Size","TCP Checksum","TCP Stream","UDP Source Port","UDP Destination Port","UDP Length","UDP Checksum","ICMP Type","ICMP Checksum","HTTP Request Method","HTTP Request URI","HTTP Request Version","HTTP Full URI","HTTP Response Code","HTTP User-Agent","HTTP Content-Length","HTTP Content Type","HTTP Cookie","HTTP Host","HTTP Referer","HTTP Location","HTTP Authorization","HTTP Connection","DNS Query Name","DNS Query Type"
"1","0.000000000","192.168.1.104","192.168.1.255","BROWSER","274","Local Master Announcement OWASPBWA, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Master Browser, DFS server","1","274","Nov 20, 2023 13:16:28.144316689 +03","1700475388.144316689","eth:ethertype:ip:udp:nbdgm:smb:browser","08:00:27:5d:ef:d9","ff:ff:ff:ff:ff:ff","IPv4","192.168.1.104","192.168.1.255","260","64","0x40","0","UDP","4","0x00","0xb531","","","","","","","","","","","","","","138","138","240","0x825c","","","","","","","","","","","","","","","","","",""
"2","0.000000320","192.168.1.104","192.168.1.255","BROWSER","251","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum","2","251","Nov 20, 2023 13:16:28.144317009 +03","1700475388.144317009","eth:ethertype:ip:udp:nbdgm:smb:browser","08:00:27:5d:ef:d9","ff:ff:ff:ff:ff:ff","IPv4","192.168.1.104","192.168.1.255","237","64","0x40","0","UDP","4","0x00","0xb548","","","","","","","","","","","","","","138","138","217","0xfe4d","","","","","","","","","","","","","","","","","",""
"3","4.099423497","192.168.1.108","239.255.255.250","UDP","649","40266  >  3702 Len=607","3","649","Nov 20, 2023 13:16:32.243740186 +03","1700475392.243740186","eth:ethertype:ip:udp:data","08:00:27:37:96:63","01:00:5e:7f:ff:fa","IPv4","192.168.1.108","239.255.255.250","635","1","0x40","0","UDP","4","0x00","0x69c6","","","","","","","","","","","","","","40266","3702","615","0x727b","","","","","","","","","","","","","","","","","",""
"4","4.100103924","192.168.1.108","224.0.0.22","IGMPv3","60","Membership Report / Join group 239.255.255.250 for any sources","4","60","Nov 20, 2023 13:16:32.244420613 +03","1700475392.244420613","eth:ethertype:ip:igmp:igmp","08:00:27:37:96:63","01:00:5e:00:00:16","IPv4","192.168.1.108","224.0.0.22","40","1","0x40","0","IGMP","4","0xc0","0x41e5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","4.105436512","fe80::9fec:9080:4e50:4c70","ff02::c","UDP","669","37180  >  3702 Len=607","5","669","Nov 20, 2023 13:16:32.249753201 +03","1700475392.249753201","eth:ethertype:ipv6:udp:data","08:00:27:37:96:63","33:33:00:00:00:0c","IPv6","","","","","","","","6","","","","","","","","","","","","","","","","37180","3702","615","0xe843","","","","","","","","","","","","","","","","","",""
"6","4.111384318","fe80::9fec:9080:4e50:4c70","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","6","90","Nov 20, 2023 13:16:32.255701007 +03","1700475392.255701007","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","08:00:27:37:96:63","33:33:00:00:00:16","IPv6","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","4.133699968","fe80::9fec:9080:4e50:4c70","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","7","90","Nov 20, 2023 13:16:32.278016657 +03","1700475392.278016657","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","08:00:27:37:96:63","33:33:00:00:00:16","IPv6","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","4.143329927","192.168.1.108","224.0.0.22","IGMPv3","60","Membership Report / Leave group 239.255.255.250","8","60","Nov 20, 2023 13:16:32.287646616 +03","1700475392.287646616","eth:ethertype:ip:igmp:igmp","08:00:27:37:96:63","01:00:5e:00:00:16","IPv4","192.168.1.108","224.0.0.22","40","1","0x40","0","IGMP","4","0xc0","0x41e5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","4.639210593","fe80::9fec:9080:4e50:4c70","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","9","90","Nov 20, 2023 13:16:32.783527282 +03","1700475392.783527282","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","08:00:27:37:96:63","33:33:00:00:00:16","IPv6","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10","4.830518082","192.168.1.108","224.0.0.22","IGMPv3","60","Membership Report / Leave group 239.255.255.250","10","60","Nov 20, 2023 13:16:32.974834771 +03","1700475392.974834771","eth:ethertype:ip:igmp:igmp","08:00:27:37:96:63","01:00:5e:00:00:16","IPv4","192.168.1.108","224.0.0.22","40","1","0x40","0","IGMP","4","0xc0","0x41e5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11","17.547476559","192.168.1.107","192.168.1.1","DNS","100","Standard query 0x8210 A connectivity-check.ubuntu.com OPT","11","100","Nov 20, 2023 13:16:45.691793248 +03","1700475405.691793248","eth:ethertype:ip:udp:dns","08:00:27:72:78:63","08:00:27:a6:7e:fb","IPv4","192.168.1.107","192.168.1.1","86","64","0x00","0","UDP","4","0x00","0xe6cb","","","","","","","","","","","","","","54176","53","66","0x8410","","","","","","","","","","","","","","","","","connectivity-check.ubuntu.com","A (Host Address)"
"12","17.695476113","192.168.1.1","192.168.1.107","DNS","244","Standard query response 0x8210 A connectivity-check.ubuntu.com A 91.189.91.48 A 34.122.121.32 A 185.125.190.48 A 185.125.190.17 A 185.125.190.18 A 91.189.91.49 A 35.232.111.17 A 185.125.190.49 A 35.224.170.84 OPT","12","244","Nov 20, 2023 13:16:45.839792802 +03","1700475405.839792802","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:72:78:63","IPv4","192.168.1.1","192.168.1.107","230","64","0x00","0","UDP","4","0x00","0x73ca","","","","","","","","","","","","","","53","54176","210","0x113a","","","","","","","","","","","","","","","","","connectivity-check.ubuntu.com","A (Host Address)"
"13","17.698426847","192.168.1.107","91.189.91.48","TCP","74","53012  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1402087249 TSecr=0 WS=128","13","74","Nov 20, 2023 13:16:45.842743536 +03","1700475405.842743536","eth:ethertype:ip:tcp","08:00:27:72:78:63","08:00:27:a6:7e:fb","IPv4","192.168.1.107","91.189.91.48","60","64","0x40","0","TCP","4","0x00","0xb18d","53012","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x792f","0","","","","","","","","","","","","","","","","","","","","","",""
"14","17.845276676","91.189.91.48","192.168.1.107","TCP","60","80  >  53012 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460","14","60","Nov 20, 2023 13:16:45.989593365 +03","1700475405.989593365","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:72:78:63","IPv4","91.189.91.48","192.168.1.107","44","63","0x00","0","TCP","4","0x00","0xed6c","80","53012","0","0","1","0x012","Set","Set","Not set","Not set","65535","0xfb2f","0","","","","","","","","","","","","","","","","","","","","","",""
"15","17.845429375","192.168.1.107","91.189.91.48","TCP","54","53012  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","15","54","Nov 20, 2023 13:16:45.989746064 +03","1700475405.989746064","eth:ethertype:ip:tcp","08:00:27:72:78:63","08:00:27:a6:7e:fb","IPv4","192.168.1.107","91.189.91.48","40","64","0x40","0","TCP","4","0x00","0xb1a0","53012","80","0","1","1","0x010","Not set","Set","Not set","Not set","64240","0x791b","0","","","","","","","","","","","","","","","","","","","","","",""
"16","17.845891090","192.168.1.107","91.189.91.48","HTTP","141","GET / HTTP/1.1 ","16","141","Nov 20, 2023 13:16:45.990207779 +03","1700475405.990207779","eth:ethertype:ip:tcp:http","08:00:27:72:78:63","08:00:27:a6:7e:fb","IPv4","192.168.1.107","91.189.91.48","127","64","0x40","0","TCP","4","0x00","0xb148","53012","80","87","1","1","0x018","Not set","Set","Not set","Not set","64240","0x7972","0","","","","","","","GET","/","HTTP/1.1","http://connectivity-check.ubuntu.com/","","","","","","connectivity-check.ubuntu.com","","","","close","",""
"17","17.847371272","91.189.91.48","192.168.1.107","TCP","60","80  >  53012 [ACK] Seq=1 Ack=88 Win=65535 Len=0","17","60","Nov 20, 2023 13:16:45.991687961 +03","1700475405.991687961","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:72:78:63","IPv4","91.189.91.48","192.168.1.107","40","63","0x00","0","TCP","4","0x00","0xed6f","80","53012","0","1","88","0x010","Not set","Set","Not set","Not set","65535","0x1296","0","","","","","","","","","","","","","","","","","","","","","",""
"18","17.996114910","91.189.91.48","192.168.1.107","HTTP","243","HTTP/1.1 204 No Content ","18","243","Nov 20, 2023 13:16:46.140431599 +03","1700475406.140431599","eth:ethertype:ip:tcp:http","08:00:27:a6:7e:fb","08:00:27:72:78:63","IPv4","91.189.91.48","192.168.1.107","229","63","0x00","0","TCP","4","0x00","0xecb1","80","53012","189","1","88","0x018","Not set","Set","Not set","Not set","65535","0x5abc","0","","","","","","","","","","","204","","","","","","","","","close","",""
"19","17.996233631","192.168.1.107","91.189.91.48","TCP","54","53012  >  80 [ACK] Seq=88 Ack=190 Win=64051 Len=0","19","54","Nov 20, 2023 13:16:46.140550320 +03","1700475406.140550320","eth:ethertype:ip:tcp","08:00:27:72:78:63","08:00:27:a6:7e:fb","IPv4","192.168.1.107","91.189.91.48","40","64","0x40","0","TCP","4","0x00","0xb19e","53012","80","0","88","190","0x010","Not set","Set","Not set","Not set","64051","0x791b","0","","","","","","","","","","","","","","","","","","","","","",""
"20","17.996115218","91.189.91.48","192.168.1.107","TCP","60","80  >  53012 [FIN, ACK] Seq=190 Ack=88 Win=65535 Len=0","20","60","Nov 20, 2023 13:16:46.140431907 +03","1700475406.140431907","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:72:78:63","IPv4","91.189.91.48","192.168.1.107","40","63","0x00","0","TCP","4","0x00","0xed6d","80","53012","0","190","88","0x011","Not set","Set","Set","Not set","65535","0x11d8","0","","","","","","","","","","","","","","","","","","","","","",""
"21","17.997064518","192.168.1.107","91.189.91.48","TCP","54","53012  >  80 [FIN, ACK] Seq=88 Ack=191 Win=64051 Len=0","21","54","Nov 20, 2023 13:16:46.141381207 +03","1700475406.141381207","eth:ethertype:ip:tcp","08:00:27:72:78:63","08:00:27:a6:7e:fb","IPv4","192.168.1.107","91.189.91.48","40","64","0x40","0","TCP","4","0x00","0xb19d","53012","80","0","88","191","0x011","Not set","Set","Set","Not set","64051","0x791b","0","","","","","","","","","","","","","","","","","","","","","",""
"22","17.999148636","91.189.91.48","192.168.1.107","TCP","60","80  >  53012 [ACK] Seq=191 Ack=89 Win=65535 Len=0","22","60","Nov 20, 2023 13:16:46.143465325 +03","1700475406.143465325","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:72:78:63","IPv4","91.189.91.48","192.168.1.107","40","63","0x00","0","TCP","4","0x00","0xed6c","80","53012","0","191","89","0x010","Not set","Set","Not set","Not set","65535","0x11d7","0","","","","","","","","","","","","","","","","","","","","","",""
"23","19.449568992","fe80::9958:5514:c4cb:f041","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question","23","107","Nov 20, 2023 13:16:47.593885681 +03","1700475407.593885681","eth:ethertype:ipv6:udp:mdns","08:00:27:72:78:63","33:33:00:00:00:fb","IPv6","","","","","","","","6","","","","","","","","","","","","","","","","5353","5353","53","0xa23f","","","","","","","","","","","","","","","","","_ipp._tcp.local,_ipps._tcp.local","PTR (domain name PoinTeR),PTR (domain name PoinTeR)"
"24","19.450748707","192.168.1.107","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question","24","87","Nov 20, 2023 13:16:47.595065396 +03","1700475407.595065396","eth:ethertype:ip:udp:mdns","08:00:27:72:78:63","01:00:5e:00:00:fb","IPv4","192.168.1.107","224.0.0.251","73","255","0x40","0","UDP","4","0x00","0x8420","","","","","","","","","","","","","","5353","5353","53","0xa355","","","","","","","","","","","","","","","","","_ipp._tcp.local,_ipps._tcp.local","PTR (domain name PoinTeR),PTR (domain name PoinTeR)"
"25","39.359923922","fe80::a00:27ff:fea6:7efb","ff02::1","ICMPv6","110","Router Advertisement from 08:00:27:a6:7e:fb","25","110","Nov 20, 2023 13:17:07.504240611 +03","1700475427.504240611","eth:ethertype:ipv6:icmpv6","08:00:27:a6:7e:fb","33:33:00:00:00:01","IPv6","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
