timestamp,url_length,path_length,query_length,param_count,header_count,payload_length,url_entropy,payload_entropy,alpha_ratio,digit_ratio,special_char_ratio,suspicious_chars_count,sql_keyword_count,xss_pattern_count,command_injection_count,path_traversal_count,is_malicious
1753549026.4817576,30,20,32,0,4,76,0,0,0,0,5.628635108526606,3.5360734906828437,0.66,0.18,0.12,0,0
1753549026.4817576,49,46,21,0,3,56,0,0,0,0,4.675509459944953,5.985285976956364,0.76,0.25,0.17,0,0
1753549026.484747,78,29,41,2,10,258,2,5,1,0,5.452303905527335,3.356580621315897,0.46,0.3,0.19,1,1
1753549026.484747,35,23,12,4,4,15,0,0,0,0,3.637800986361586,3.1812607979606717,0.76,0.29,0.16,0,0
1753549026.484747,52,42,37,3,10,42,0,0,0,0,5.731440158987281,4.635934336056954,0.76,0.27,0.14,0,0
1753549026.4879944,26,20,3,1,6,52,5,3,1,1,4.739329861029354,5.979042710879929,0.42,0.19,0.15,4,1
1753549026.4879944,75,16,48,4,4,96,0,0,0,0,5.870612643474406,4.469827105500569,0.64,0.25,0.09,0,0
1753549026.4879944,20,37,23,3,4,52,0,0,0,0,5.224537602496675,5.287973023678687,0.44,0.39,0.09,0,0
1753549026.4896126,99,39,16,5,10,268,6,5,1,0,5.609001982073533,3.207630653544898,0.46,0.18,0.16,2,1
1753549026.4907973,52,42,23,1,6,18,0,0,0,0,4.491465015046931,4.613558732092283,0.44,0.26,0.1,0,0
1753549026.4907973,81,25,17,3,6,30,0,0,0,0,3.9653324460650663,4.909280384579424,0.77,0.25,0.1,0,0
1753549026.4907973,86,36,0,0,3,398,3,5,1,0,5.181017671135122,3.7681740580745915,0.64,0.39,0.13,3,1
1753549026.4945076,39,6,3,3,9,69,0,0,0,0,5.098684612321414,4.931107658356776,0.41,0.31,0.07,0,0
1753549026.4945076,94,24,10,4,10,35,0,0,0,0,4.343717381152168,5.166578816910574,0.48,0.16,0.08,0,0
1753549026.4945076,54,49,1,5,4,408,6,1,0,2,4.999242151671812,4.318265662024609,0.56,0.28,0.08,2,1
1753549026.4945076,77,31,43,3,8,39,0,0,0,0,5.614819199166284,4.765567452671534,0.6,0.14,0.18,0,0
1753549026.497833,53,41,2,5,8,14,0,0,0,0,4.733587081967772,3.736676488298082,0.73,0.26,0.11,0,0
1753549026.497833,94,49,29,5,5,256,7,5,1,2,4.965872094839968,3.7736554245615785,0.52,0.12,0.09,3,1
1753549026.497833,23,5,44,1,4,90,0,0,0,0,4.826355487622977,5.802624346553786,0.62,0.35,0.17,0,0
1753549026.497833,99,34,14,3,6,51,0,0,0,0,3.56654047861043,4.5908978906412266,0.31,0.29,0.15,0,0
1753549026.497833,92,35,45,4,3,100,2,5,3,1,3.4543773526394794,5.105971352281064,0.34,0.34,0.18,1,1
1753549026.5023031,50,25,21,3,7,94,0,0,0,0,3.1698219914267467,5.560568516073984,0.31,0.25,0.08,0,0
1753549026.5023031,34,7,8,1,5,13,0,0,0,0,5.251670668637716,4.214111208821544,0.51,0.11,0.13,0,0
1753549026.5023031,100,5,18,3,10,377,5,5,1,1,5.276583119166952,5.6597047201516695,0.56,0.15,0.12,2,1
1753549026.5023031,25,12,14,2,4,55,0,0,0,0,3.3442091249052375,4.239592268263874,0.7,0.21,0.11,0,0
1753549026.5023031,31,20,36,5,10,37,0,0,0,0,3.229404364946281,4.370657028924113,0.53,0.24,0.18,0,0
1753549026.506691,25,7,36,2,3,445,7,1,3,1,3.6517290732395855,3.4774462648798274,0.52,0.29,0.17,4,1
1753549026.5072916,62,40,32,4,5,54,0,0,0,0,3.1093870656388054,5.465110228057643,0.32,0.28,0.06,0,0
1753549026.5072916,28,23,5,5,8,95,0,0,0,0,3.805138633859017,5.0429162772021305,0.74,0.11,0.18,0,0
1753549026.5072916,34,20,23,0,3,145,4,1,1,2,5.780272439258885,3.0985470298189215,0.57,0.29,0.17,4,1
1753549026.5072916,94,50,31,3,4,36,0,0,0,0,4.006301693099951,5.065595188862961,0.68,0.17,0.09,0,0
1753549026.5072916,81,45,5,4,4,84,0,0,0,0,5.019451856969588,3.102885170498732,0.43,0.22,0.16,0,0
1753549026.512241,29,32,35,0,9,127,4,5,3,2,3.2828518131871673,3.9022994564845535,0.59,0.27,0.12,1,1
1753549026.512241,77,20,42,3,5,6,0,0,0,0,4.390574860825656,3.8258083720158385,0.38,0.29,0.08,0,0
1753549026.5144494,68,37,28,1,5,42,0,0,0,0,5.605217043384012,5.7390545436332925,0.39,0.14,0.15,0,0
1753549026.5144494,80,47,31,3,10,119,2,1,3,2,4.122117527104422,4.821545045630717,0.52,0.34,0.12,1,1
1753549026.5167737,35,31,3,2,10,31,0,0,0,0,5.648964782007038,5.746906639640097,0.54,0.17,0.07,0,0
1753549026.518133,80,17,9,5,4,33,0,0,0,0,5.131052479509876,4.8713046411023155,0.61,0.22,0.15,0,0
1753549026.518643,92,25,18,5,8,492,7,5,3,0,5.130170737058946,4.783059338658003,0.73,0.23,0.08,1,1
1753549026.518643,42,47,4,2,4,81,0,0,0,0,3.952530992426807,4.015688364062248,0.35,0.39,0.14,0,0
1753549026.5214784,46,43,30,3,9,80,0,0,0,0,3.331039942948803,5.78259510388892,0.74,0.29,0.15,0,0
1753549026.5261292,76,30,38,0,8,471,5,3,1,0,4.280547685602967,3.363110218123783,0.32,0.1,0.18,2,1
1753549026.527482,78,6,38,0,4,40,0,0,0,0,3.579242848188316,3.2777906364536493,0.72,0.31,0.06,0,0
1753549026.5293155,73,5,16,0,8,45,0,0,0,0,3.1417560454922993,5.1173835348889405,0.61,0.4,0.06,0,0
1753549026.5298252,30,32,22,1,4,123,4,1,2,0,5.629203842687774,4.2325675284080715,0.66,0.23,0.15,5,1
1753549026.5308683,100,25,12,3,3,28,0,0,0,0,3.9324441403938395,4.859177027779279,0.31,0.23,0.16,0,0
1753549026.5308683,100,7,29,3,7,16,0,0,0,0,4.270597415614907,5.4012621980653766,0.5,0.13,0.18,0,0
1753549026.5319202,88,35,6,5,6,160,2,1,1,2,3.864764156905938,4.504203705193078,0.61,0.27,0.17,3,1
1753549026.5347211,93,47,17,5,7,80,0,0,0,0,5.234028923980821,5.379000526237488,0.77,0.21,0.08,0,0
1753549026.5354218,59,42,1,2,9,100,0,0,0,0,3.4191542393458443,3.0719504146855368,0.38,0.38,0.11,0,0
1753549026.5354218,92,6,2,1,5,297,2,3,0,1,5.561467139995066,4.283790549889492,0.33,0.15,0.1,5,1
1753549026.5381596,46,50,34,2,9,15,0,0,0,0,5.222662807616117,3.5334885500368625,0.45,0.25,0.15,0,0
1753549026.5403805,75,15,15,4,3,64,0,0,0,0,4.627906039519058,3.7512795306807885,0.33,0.27,0.08,0,0
1753549026.5419788,68,7,20,5,7,214,3,3,3,1,4.189775405874078,4.321105672955345,0.49,0.31,0.17,2,1
1753549026.5425346,21,29,29,4,9,98,0,0,0,0,5.1583308864609485,4.882792421874811,0.74,0.27,0.15,0,0
1753549026.544709,30,29,36,1,3,11,0,0,0,0,3.8091311206030247,4.98772412543892,0.39,0.28,0.16,0,0
1753549026.5452185,43,23,48,0,6,102,5,2,2,2,3.587020617024109,3.5810747871156594,0.69,0.25,0.1,1,1
1753549026.5473785,75,21,18,1,7,37,0,0,0,0,5.689753087330689,3.597459447730364,0.51,0.13,0.09,0,0
1753549026.5498538,42,32,20,0,6,26,0,0,0,0,4.61389817335747,5.26345888925716,0.39,0.33,0.09,0,0
1753549026.550476,48,16,50,5,3,175,4,5,1,2,5.717597358764386,4.896603429362154,0.71,0.34,0.13,3,1
1753549026.5524888,65,42,27,2,5,92,0,0,0,0,5.291721405886091,3.0948053133047075,0.39,0.19,0.14,0,0
1753549026.5538762,81,42,17,4,10,2,0,0,0,0,4.84265069991465,3.5105530555312057,0.77,0.39,0.16,0,0
1753549026.5538762,85,6,18,0,10,444,7,2,3,2,4.900102512794002,4.361469956623425,0.73,0.12,0.05,4,1
1753549026.5557418,56,8,44,2,5,42,0,0,0,0,3.2522352886916774,5.562875750472389,0.4,0.21,0.16,0,0
1753549026.5557418,84,14,21,2,5,23,0,0,0,0,5.216911233679429,4.173919719311715,0.37,0.25,0.11,0,0
1753549026.5557418,35,30,1,4,4,18,5,1,1,1,5.797816142344947,5.0588345317414145,0.76,0.26,0.15,4,1
1753549026.5557418,87,25,35,4,7,90,0,0,0,0,5.4735942430232605,4.126282065743384,0.48,0.32,0.13,0,0
1753549026.5595286,95,8,22,5,10,21,0,0,0,0,5.763779405461147,5.942024467528569,0.64,0.39,0.11,0,0
1753549026.5595286,45,28,48,5,6,27,7,3,1,2,5.23470440278066,5.075842987287391,0.69,0.2,0.14,1,1
1753549026.5595286,22,42,8,2,6,96,0,0,0,0,4.9004808252969525,5.191437870292317,0.59,0.31,0.17,0,0
1753549026.5595286,97,45,39,4,3,83,0,0,0,0,3.7932073374945032,3.917137628123448,0.58,0.19,0.18,0,0
1753549026.5632524,21,8,19,2,3,455,4,5,2,2,3.8459035407846542,5.1858318592655035,0.65,0.19,0.07,1,1
1753549026.564968,77,41,44,1,7,69,0,0,0,0,5.865268560817112,4.483095352015015,0.56,0.3,0.13,0,0
1753549026.565478,56,23,2,0,9,24,0,0,0,0,4.911947820355665,3.0362449753723975,0.52,0.26,0.15,0,0
1753549026.565478,42,19,21,2,5,251,5,4,0,0,4.5342953970918005,5.775652329257274,0.65,0.32,0.08,5,1
1753549026.565478,33,8,26,5,3,71,0,0,0,0,3.977898714729243,4.1819849331471275,0.33,0.39,0.08,0,0
1753549026.565478,52,16,24,4,6,96,0,0,0,0,5.463230494504847,5.748560307921064,0.73,0.37,0.12,0,0
1753549026.565478,26,45,40,1,9,17,5,5,3,2,4.103588939353767,4.272934168051799,0.63,0.33,0.15,4,1
1753549026.565478,38,6,18,4,10,59,0,0,0,0,5.642167202225433,3.0007307712545135,0.56,0.1,0.07,0,0
1753549026.5713267,50,50,17,3,10,61,0,0,0,0,3.507210943993888,5.9796342710609425,0.48,0.37,0.13,0,0
1753549026.5720494,47,48,36,2,5,483,6,1,2,2,3.689991716690654,5.574995261014616,0.36,0.33,0.1,5,1
1753549026.5720494,97,40,21,2,5,4,0,0,0,0,4.520744360433618,5.794292001024874,0.4,0.34,0.11,0,0
1753549026.5720494,71,14,9,4,7,100,0,0,0,0,5.782049197966288,3.670029084012745,0.63,0.32,0.12,0,0
1753549026.5720494,97,25,42,2,10,340,7,1,1,1,3.085731902896695,3.8777141761511293,0.7,0.36,0.19,5,1
1753549026.5720494,90,20,50,5,9,49,0,0,0,0,3.1731236430992085,5.730665501778875,0.34,0.26,0.17,0,0
1753549026.5720494,43,39,15,5,3,30,0,0,0,0,5.083076791983315,4.412230761924775,0.69,0.24,0.19,0,0
1753549026.576808,96,49,50,2,7,216,5,5,2,2,4.4209599977609475,3.7806253428428582,0.64,0.33,0.19,3,1
1753549026.576808,72,35,15,1,7,1,0,0,0,0,3.6208332823113594,3.1337465992099696,0.42,0.16,0.16,0,0
1753549026.576808,84,20,25,5,8,66,0,0,0,0,3.368032664301256,5.638302272647557,0.47,0.38,0.1,0,0
1753549026.579423,44,15,16,2,8,265,2,4,2,2,4.621118208707631,3.3726434346175025,0.69,0.34,0.06,2,1
1753549026.580857,66,28,6,2,5,56,0,0,0,0,3.6792867792569153,4.063129719713678,0.69,0.36,0.08,0,0
1753549026.580857,97,39,40,4,4,64,0,0,0,0,4.0655889780001,5.523649247086964,0.48,0.25,0.1,0,0
1753549026.583154,78,13,12,0,5,73,5,1,3,1,5.1553499282715975,5.873499909506408,0.59,0.29,0.13,4,1
1753549026.583154,26,27,9,5,3,77,0,0,0,0,4.753628009231286,3.2806316473272945,0.68,0.34,0.15,0,0
1753549026.583154,40,18,10,5,10,17,0,0,0,0,5.242587075966807,3.616683150165538,0.57,0.16,0.12,0,0
1753549026.583154,63,8,27,2,3,150,7,5,2,1,3.4852693335072726,4.16554083675949,0.42,0.1,0.11,4,1
1753549026.5882921,80,48,42,1,6,46,0,0,0,0,5.619839132550596,4.736478826379734,0.69,0.18,0.19,0,0
1753549026.5890133,32,7,30,4,9,58,0,0,0,0,4.381568074215943,4.750023483418525,0.43,0.21,0.16,0,0
1753549026.5900397,82,18,10,3,10,496,6,3,3,1,3.5379281574210117,5.3142334496397154,0.67,0.13,0.08,3,1
1753549026.5908499,67,48,50,0,4,73,0,0,0,0,5.53476696750634,3.6956946691484136,0.63,0.17,0.13,0,0
1753549026.5908499,84,15,14,1,3,18,0,0,0,0,5.404515783382313,3.571691872800156,0.73,0.25,0.14,0,0
1753549026.5908499,42,5,20,1,9,27,6,4,1,0,3.9393905782020027,4.422711102755533,0.39,0.27,0.17,1,1
1753549026.5908499,60,12,5,4,10,72,0,0,0,0,4.644210995836303,4.7378546013592,0.36,0.23,0.1,0,0
1753549026.5908499,83,14,29,2,6,15,0,0,0,0,5.965062467391801,4.441109264430049,0.51,0.26,0.11,0,0
1753549026.5908499,74,22,28,3,10,405,7,4,0,0,4.841506596689766,3.528978150820766,0.34,0.24,0.09,5,1
1753549026.5971243,68,11,46,3,10,58,0,0,0,0,5.537779438131166,5.300398006907941,0.74,0.11,0.11,0,0
1753549026.5985966,83,8,27,1,3,9,0,0,0,0,4.778625481290609,5.258171015835236,0.5,0.2,0.16,0,0
1753549026.5995457,35,5,28,2,4,426,4,2,0,0,3.4556417575990888,5.276423828020482,0.55,0.18,0.12,2,1
1753549026.5995457,25,50,41,3,10,25,0,0,0,0,5.956091285317685,4.990106437296987,0.52,0.22,0.17,0,0
1753549026.6020768,80,12,17,2,10,11,0,0,0,0,4.753768144665894,5.043807876941557,0.69,0.35,0.1,0,0
1753549026.6020768,57,50,11,3,5,170,4,3,0,2,3.5513692965375854,5.153981066089268,0.79,0.16,0.11,3,1
1753549026.6020768,63,7,22,4,4,74,0,0,0,0,5.96659481032736,3.962712352664822,0.39,0.25,0.15,0,0
1753549026.6055558,21,46,43,0,8,87,0,0,0,0,4.064738333919218,4.5175253973530545,0.36,0.17,0.14,0,0
1753549026.6055558,96,18,27,1,10,83,6,3,2,2,4.234502151223846,3.2617371997126456,0.76,0.16,0.06,3,1
1753549026.6066322,97,7,3,2,4,6,0,0,0,0,3.5981179716952445,3.8727823606232614,0.55,0.18,0.09,0,0
1753549026.6066322,56,50,48,1,7,82,0,0,0,0,5.207174241322994,5.807305872292117,0.77,0.35,0.09,0,0
1753549026.6087723,71,6,27,4,3,240,2,2,3,0,3.798029218558422,4.279091155143668,0.33,0.24,0.18,2,1
1753549026.6087723,78,28,0,0,8,33,0,0,0,0,3.0578495433123902,3.1887612317656227,0.52,0.19,0.2,0,0
1753549026.6087723,51,38,36,2,3,67,0,0,0,0,5.607729633868229,3.633949650145628,0.33,0.16,0.16,0,0
1753549026.614056,73,17,44,1,4,89,4,4,1,1,4.5322923598847495,4.224359196969459,0.7,0.22,0.1,5,1
1753549026.6149015,48,44,28,3,7,30,0,0,0,0,3.6365854040578798,3.0435932308349902,0.72,0.38,0.08,0,0
1753549026.615793,67,37,16,2,6,67,0,0,0,0,3.8079907267924913,4.57331233411619,0.73,0.21,0.18,0,0
1753549026.615793,45,19,49,2,3,347,2,1,1,1,5.9646022175623115,3.4088425733924845,0.39,0.16,0.15,2,1
1753549026.6179125,33,46,37,0,3,81,0,0,0,0,4.802907963816315,5.9398870313052115,0.66,0.13,0.13,0,0
1753549026.6187203,36,30,2,3,4,54,0,0,0,0,5.734233769339674,3.8563358370792353,0.76,0.17,0.12,0,0
1753549026.6187203,45,40,25,4,5,322,2,5,3,2,5.969260650248975,4.611136207282924,0.55,0.12,0.1,3,1
1753549026.6338775,40,43,33,2,3,95,0,0,0,0,5.254200721997747,3.9958597190762046,0.47,0.37,0.07,0,0
1753549026.6351085,20,10,31,3,7,92,0,0,0,0,4.06339334227215,3.4692683401217264,0.7,0.1,0.09,0,0
1753549026.6374786,93,49,2,4,5,497,6,4,3,2,3.9028422099267064,5.991762537092319,0.77,0.26,0.17,5,1
1753549026.6381502,68,43,3,3,10,68,0,0,0,0,5.987531970002506,3.5257390026669984,0.64,0.37,0.15,0,0
1753549026.6409187,68,31,27,4,6,74,0,0,0,0,3.12979538730567,3.1681774293973683,0.59,0.29,0.08,0,0
1753549026.6419249,63,28,39,1,8,436,7,5,0,2,3.244946272365901,3.469652030546009,0.53,0.23,0.2,1,1
1753549026.642437,78,33,22,2,5,83,0,0,0,0,4.764714057554983,5.9806357393326754,0.66,0.15,0.19,0,0
1753549026.6464698,56,40,48,5,9,57,0,0,0,0,5.895396400532389,3.7173864462857757,0.7,0.21,0.18,0,0
1753549026.6471586,84,38,35,5,7,416,5,4,0,0,3.144006104309859,5.191608007036438,0.51,0.26,0.19,4,1
1753549026.6477454,77,37,8,2,5,79,0,0,0,0,3.3019502973412997,3.2839795051182685,0.3,0.3,0.15,0,0
1753549026.6477454,73,27,6,2,5,28,0,0,0,0,4.634190766056248,3.005788817575756,0.66,0.2,0.08,0,0
1753549026.6477454,25,35,22,5,7,169,4,4,1,2,5.7630349744202105,4.254327185180436,0.76,0.28,0.15,3,1
1753549026.6504936,96,17,47,4,5,81,0,0,0,0,5.701430071695216,3.091922496979926,0.79,0.18,0.07,0,0
1753549026.6504936,99,26,15,5,4,19,0,0,0,0,5.259001268143187,4.533146947656291,0.69,0.1,0.1,0,0
1753549026.652614,21,30,33,0,3,342,3,3,1,1,5.144973964177125,4.666240363720174,0.62,0.13,0.07,2,1
1753549026.6535358,39,5,17,5,10,68,0,0,0,0,4.562016500548557,5.544688021541573,0.46,0.12,0.09,0,0
1753549026.6583846,75,8,28,5,8,32,0,0,0,0,5.9280870452511305,3.845360845514231,0.79,0.15,0.06,0,0
1753549026.6600695,75,28,32,2,9,452,4,4,0,1,3.5147995077944265,5.470421807841928,0.32,0.12,0.18,1,1
1753549026.6600695,97,43,50,3,3,17,0,0,0,0,4.391482935800579,3.931018464920219,0.75,0.13,0.06,0,0
1753549026.6618204,73,38,27,4,6,70,0,0,0,0,5.225369611971878,5.5041646185681,0.32,0.23,0.07,0,0
1753549026.6638334,69,11,49,3,9,311,5,1,2,2,3.7378650226171937,3.274503922024599,0.48,0.21,0.18,4,1
1753549026.6658444,49,44,0,1,6,6,0,0,0,0,3.979422977036525,4.572916346640896,0.77,0.17,0.1,0,0
1753549026.6678529,91,5,37,5,6,99,0,0,0,0,4.229002503468321,3.4894260026756423,0.78,0.25,0.13,0,0
1753549026.66899,52,24,29,3,6,260,7,4,2,1,5.7204032549388275,3.1818413252590787,0.7,0.28,0.09,3,1
1753549026.6705341,40,26,3,1,3,75,0,0,0,0,5.884558481918809,5.86290458165163,0.67,0.22,0.16,0,0
1753549026.6732676,20,22,15,1,3,59,0,0,0,0,4.884980317250069,5.514007502178666,0.47,0.34,0.07,0,0
1753549026.6732676,74,31,23,4,10,484,3,4,0,1,4.513273431531025,3.5096898668538015,0.42,0.28,0.1,1,1
1753549026.6752768,80,36,16,1,9,45,0,0,0,0,5.141283173549493,5.812716080873013,0.53,0.16,0.11,0,0
1753549026.6752768,82,42,4,2,6,63,0,0,0,0,5.125525936733404,3.9358528991565263,0.73,0.25,0.2,0,0
1753549026.6772866,41,12,12,3,9,348,7,4,2,2,5.680728863473282,3.2604040818039284,0.68,0.14,0.06,5,1
1753549026.6794543,21,10,30,2,7,4,0,0,0,0,5.810272658527504,3.112816076222703,0.74,0.17,0.06,0,0
1753549026.6794543,35,21,20,2,6,12,0,0,0,0,3.3174151748484824,3.381520494494737,0.62,0.34,0.2,0,0
1753549026.6810899,60,15,25,0,10,148,7,5,0,2,5.472388214061702,3.7859101681633507,0.77,0.21,0.08,4,1
1753549026.681702,32,48,12,2,10,84,0,0,0,0,4.491262082751684,4.990810836859368,0.71,0.36,0.19,0,0
1753549026.681702,57,33,18,5,7,0,0,0,0,0,5.289023653728938,5.748889283376873,0.55,0.16,0.11,0,0
1753549026.681702,97,21,32,1,8,313,7,1,1,1,4.3694794325052975,5.728942415169648,0.37,0.39,0.1,4,1
1753549026.681702,63,19,33,5,5,73,0,0,0,0,5.433343815298448,5.756586210994854,0.31,0.22,0.16,0,0
1753549026.6860662,86,9,41,3,10,26,0,0,0,0,5.3502985547096955,4.77773839142257,0.71,0.34,0.18,0,0
1753549026.6860662,60,7,13,1,8,216,2,4,3,1,4.056031439836224,3.4863954360512,0.39,0.33,0.07,4,1
1753549026.688334,45,39,45,2,7,3,0,0,0,0,3.3496959987463266,3.4552479550306194,0.62,0.11,0.13,0,0
1753549026.688334,81,44,6,1,8,2,0,0,0,0,4.6730500367967736,4.296512828700891,0.73,0.17,0.14,0,0
1753549026.688334,62,18,36,5,7,20,5,2,1,2,5.5757873606810575,4.52897275818654,0.34,0.32,0.18,4,1
1753549026.6920328,92,12,1,2,3,35,0,0,0,0,5.389358613401461,4.25291482538951,0.53,0.19,0.19,0,0
1753549026.6926136,46,42,7,0,5,17,0,0,0,0,5.459103540812333,4.254524982864794,0.36,0.35,0.11,0,0
1753549026.6926136,67,13,1,1,3,472,4,1,0,2,4.7178705158186105,3.227948374491205,0.42,0.14,0.09,5,1
1753549026.695005,47,44,25,2,3,20,0,0,0,0,5.164463982808307,3.503111874460619,0.61,0.35,0.07,0,0
1753549026.695005,80,42,33,0,5,6,0,0,0,0,3.5268928867706566,4.609372338395643,0.37,0.28,0.06,0,0
1753549026.695005,21,8,49,3,7,123,6,3,1,2,5.615168150664822,5.112982923266127,0.7,0.35,0.08,1,1
1753549026.695005,83,14,3,4,10,64,0,0,0,0,3.367960596218291,4.405261386608611,0.59,0.26,0.13,0,0
1753549026.6986222,88,15,50,4,8,14,0,0,0,0,5.6046975404995,4.109448271555488,0.61,0.23,0.17,0,0
1753549026.7013695,65,42,1,2,5,452,6,2,0,1,3.7702388949145647,3.8018635564507495,0.69,0.2,0.11,1,1
1753549026.7013695,89,38,27,1,9,83,0,0,0,0,3.620631466942,4.371609715393863,0.57,0.14,0.11,0,0
1753549026.7030911,25,32,48,3,4,70,0,0,0,0,5.457715704087304,3.440307250102709,0.46,0.11,0.17,0,0
1753549026.7030911,54,28,4,1,5,90,6,1,3,1,3.0341775438671936,3.960316775347425,0.6,0.13,0.13,2,1
1753549026.7030911,76,8,26,5,5,34,0,0,0,0,3.326318247931794,4.173077572772487,0.8,0.21,0.18,0,0
1753549026.7051044,49,43,33,3,7,39,0,0,0,0,4.767684788786346,5.394863297456668,0.54,0.19,0.19,0,0
1753549026.7051044,55,12,20,3,4,129,4,5,2,0,4.210597046355117,5.125614974457161,0.79,0.31,0.15,5,1
1753549026.7071314,91,13,20,5,3,11,0,0,0,0,3.070346669419581,5.994779567617109,0.54,0.33,0.06,0,0
1753549026.709377,75,32,43,5,6,76,0,0,0,0,4.488461816733897,3.6651947271387315,0.42,0.32,0.06,0,0
1753549026.709377,95,21,2,2,4,417,6,5,1,1,4.185594390631799,4.293217521217594,0.78,0.26,0.09,5,1
1753549026.7108846,72,5,9,5,7,4,0,0,0,0,3.950982943756809,3.6753918877877547,0.79,0.33,0.12,0,0
1753549026.7108846,73,43,31,1,6,51,0,0,0,0,3.1504980399289857,4.808180561245562,0.56,0.33,0.08,0,0
1753549026.7134,80,44,19,2,6,90,5,4,3,0,4.189830790899234,5.576009149288895,0.57,0.27,0.15,3,1
1753549026.7148812,34,31,0,2,6,86,0,0,0,0,5.802742705340281,4.931494064117363,0.55,0.3,0.19,0,0
1753549026.7153912,52,35,8,1,10,16,0,0,0,0,3.8610904618599218,4.66946593903846,0.49,0.2,0.1,0,0
1753549026.7153912,38,17,46,0,8,109,2,4,2,0,3.0928101723693624,4.474749001869024,0.64,0.14,0.1,5,1
1753549026.717401,53,31,30,2,9,0,0,0,0,0,3.2737027556712794,3.348623774894484,0.7,0.38,0.15,0,0
1753549026.717401,66,15,3,2,10,57,0,0,0,0,3.6219787687533374,5.978336005465774,0.78,0.39,0.14,0,0
1753549026.719154,54,30,42,0,10,48,2,1,3,2,3.0781459915689253,3.814419255152041,0.37,0.13,0.07,3,1
1753549026.7204423,22,44,36,2,10,68,0,0,0,0,4.974826751220387,4.498005226874429,0.47,0.34,0.11,0,0
1753549026.7204423,35,7,34,3,3,67,0,0,0,0,3.517274149360823,3.2228653103911853,0.52,0.21,0.18,0,0
1753549026.7227192,31,23,31,4,9,176,5,3,3,0,5.293207329224673,5.174785219785067,0.67,0.13,0.15,2,1
1753549026.7227192,32,42,47,2,4,21,0,0,0,0,5.670864188580549,4.5801338127469835,0.48,0.12,0.09,0,0
1753549026.7238674,88,45,35,2,4,32,0,0,0,0,4.014568799323419,5.990441900591535,0.36,0.27,0.09,0,0
1753549026.7245438,88,35,4,5,7,243,2,1,3,1,3.683546708056633,4.599815142109297,0.65,0.38,0.11,2,1
1753549026.7245438,96,16,17,2,5,26,0,0,0,0,5.429788479359972,5.410841052884897,0.31,0.22,0.15,0,0
1753549026.7275348,66,45,3,5,5,43,0,0,0,0,3.5524285761443712,5.374765541910543,0.6,0.36,0.15,0,0
1753549026.7280436,46,16,9,0,6,347,5,3,0,1,3.8471983726071697,4.188809171986225,0.61,0.38,0.16,2,1
1753549026.7292597,22,20,47,4,6,83,0,0,0,0,5.014715806439899,3.1046635823748012,0.33,0.39,0.15,0,0
1753549026.7298772,54,7,6,3,7,26,0,0,0,0,3.2785284993196377,5.1372087729007445,0.56,0.24,0.12,0,0
1753549026.7304251,52,15,39,5,9,348,4,1,3,1,4.410721572508841,5.145585377917351,0.79,0.38,0.16,5,1
1753549026.7317483,30,5,4,3,8,89,0,0,0,0,5.24877880951875,3.4683713033531625,0.73,0.18,0.13,0,0
1753549026.7322538,83,13,14,3,3,61,0,0,0,0,5.034687246855739,4.808955023742781,0.78,0.12,0.11,0,0
1753549026.7335634,21,43,43,2,8,432,7,3,2,2,3.045082540630111,5.68808668559458,0.62,0.28,0.12,2,1
1753549026.7335634,78,9,28,1,4,63,0,0,0,0,4.953901736161083,4.542930198091474,0.61,0.38,0.18,0,0
1753549026.7355714,57,9,1,1,8,88,0,0,0,0,5.430497218754695,3.085976847963956,0.65,0.27,0.18,0,0
1753549026.7368374,76,5,30,4,8,344,4,3,0,0,5.048058970023973,3.5510664261673774,0.7,0.31,0.09,3,1
1753549026.7368374,96,49,12,0,7,41,0,0,0,0,4.159686377198717,4.371600212737525,0.67,0.11,0.15,0,0
1753549026.7368374,69,33,2,4,8,6,0,0,0,0,4.715898607988755,3.66318195825861,0.52,0.15,0.16,0,0
1753549026.7389476,53,9,27,5,7,425,3,1,1,1,4.5057822572819,3.9458513263859016,0.4,0.13,0.06,3,1
1753549026.7389476,46,20,23,1,5,77,0,0,0,0,4.58329526037372,4.698835237398732,0.7,0.21,0.11,0,0
1753549026.7389476,35,18,43,3,10,37,0,0,0,0,3.98285851494021,5.738052301631537,0.56,0.25,0.13,0,0
1753549026.7415128,60,44,5,5,3,188,7,4,0,2,4.879008509312564,3.2832807550261482,0.67,0.29,0.09,1,1
1753549026.7423954,25,42,21,4,6,95,0,0,0,0,3.787416346207812,4.615111490657701,0.64,0.24,0.14,0,0
1753549026.743003,44,5,47,5,9,96,0,0,0,0,5.620090631861011,5.741466897313682,0.47,0.22,0.1,0,0
1753549026.7440143,76,21,9,5,4,11,6,5,0,2,3.09865934137083,3.055313753347157,0.52,0.11,0.17,2,1
1753549026.7440143,85,12,13,0,8,88,0,0,0,0,3.0598444907707925,3.1670064889446614,0.43,0.18,0.17,0,0
1753549026.7440143,65,24,12,4,10,96,0,0,0,0,5.012657774178327,4.512683291777187,0.38,0.15,0.16,0,0
1753549026.746709,50,8,8,2,8,206,3,1,0,0,5.6915111886716065,4.530116808855857,0.61,0.22,0.11,3,1
1753549026.746709,50,49,13,1,10,54,0,0,0,0,3.414119337852566,3.2503964274329338,0.37,0.38,0.06,0,0
